,val_loss,loss
0,-0.4083452354906452,-0.43776055598788766
1,-0.40863019091424757,-0.43837591019310423
2,-0.40877543907546515,-0.4386554751161375
3,-0.4085189733682567,-0.4386599152880712
4,-0.4087616225939151,-0.43886048890839213
5,-0.4085435805138481,-0.43878957402817004
6,-0.4086540266854297,-0.43886060989604214
7,-0.4086950336860232,-0.4390649100603163
8,-0.4087280625507026,-0.4391265813744629
9,-0.4086515504095704,-0.4391983107396331
10,-0.40872402622654175,-0.43910014589134283
11,-0.4087785871284721,-0.43922252892707925
12,-0.4088330395878281,-0.4392962027588265
13,-0.4087973979865519,-0.4394094203835083
14,-0.40851997307388294,-0.4392818750370346
15,-0.40893201770498105,-0.4394131781127238
16,-0.40872531048498917,-0.4394620647965331
17,-0.40875826071627863,-0.43943475650154395
18,-0.40883345747224586,-0.43948785932307166
19,-0.40886953725618286,-0.43944955677551195
20,-0.40878783630633064,-0.43964224097832544
21,-0.40873927365188195,-0.4396554840873098
22,-0.4088919303492964,-0.4396410389201473
23,-0.4087088108748959,-0.4395529956432192
24,-0.40868657191942126,-0.43974739031930105
25,-0.40885134891872993,-0.4396239334172529
